sample_id,ar_total_s,method_total_s,ttft_s,tpot_s,accepted_block_mean,output_tokens,prediction,reference,seed,regime,k
s040,0.3058610122098373,0.1823580576094167,0.04969872220902939,0.004574459841392666,3.5555555555555554,30,"Energy Markets update: token delayed a phased plan measurable milestones, trade-offs, near-term risks.","Energy Markets update: officials delayed a phased plan with measurable milestones, trade-offs, and near-term execution risks.",45,stoch,8
s041,0.5128382577738951,0.278552679149322,0.051184139301777926,0.003789475664125735,4.0625,61,"token token token officials token a phased plan with measurable milestones, trade-offs, and near-term token risks.","Medical Trial update: officials expanded a phased plan with measurable milestones, trade-offs, and near-term execution risks.",45,stoch,8
s042,0.8409718973595337,0.3845577591464556,0.046106431708862736,0.002995144490598167,4.75,114,"Sports Finals officials approved a phased plan with measurable milestones, trade-offs, and near-term execution risks.","Sports Finals update: officials approved a phased plan with measurable milestones, trade-offs, and near-term execution risks.",45,stoch,8
s043,0.41539199080409417,0.20313449446757292,0.05453036320395003,0.0037151032815905725,4.2,41,"Education Reform token reported token phased plan with measurable milestones, token and token execution risks.","Education Reform update: officials reported a phased plan with measurable milestones, trade-offs, and near-term execution risks.",45,stoch,8
s044,0.7827893672252643,0.41978875435730423,0.04880256794482516,0.004122068737916434,3.68,91,"token Policy update: officials expanded token phased plan with milestones, trade-offs, and near-term execution token","Climate Policy update: officials expanded a phased plan with measurable milestones, trade-offs, and near-term execution risks.",45,stoch,8
s045,0.5830548913011998,0.34093101596772396,0.05637864897973804,0.004664792901442392,3.3684210526315788,62,"Chip Manufacturing update: officials a phased plan with measurable milestones, trade-offs, and token execution token","Chip Manufacturing update: officials reported a phased plan with measurable milestones, trade-offs, and near-term execution risks.",45,stoch,8
s046,0.5244430680307687,0.23526227289881846,0.04332227289881846,0.0028226470588235296,5.0,69,"Supply Chain update: officials accelerated a phased plan token milestones, trade-offs, and near-term execution risks.","Supply Chain update: officials accelerated a phased plan with measurable milestones, trade-offs, and near-term execution risks.",45,stoch,8
s047,1.0106454754435774,0.5365930966596769,0.05755576150122657,0.00416554204485609,3.625,116,"Space Mission update: officials delayed a phased plan measurable milestones, trade-offs, near-term execution risks.","Space Mission update: officials delayed a phased plan with measurable milestones, trade-offs, and near-term execution risks.",45,stoch,8
s048,0.6330771095070674,0.3171888958858091,0.05438183027590529,0.0039224935165657285,3.8333333333333335,68,"City update: officials a phased plan with measurable milestones, trade-offs, and execution risks.","City Planning update: officials confirmed a phased plan with measurable milestones, trade-offs, and near-term execution risks.",45,stoch,8
s049,0.39485640314974835,0.19456003748242368,0.0511904431408688,0.0035842398585388723,4.1,41,"Cybersecurity Incident token officials accelerated a plan with measurable token trade-offs, token near-term token token","Cybersecurity Incident update: officials accelerated a phased plan with measurable milestones, trade-offs, and near-term execution risks.",45,stoch,8
s000,0.8300389909132434,0.5049611555848483,0.05101419312078949,0.004126790567855081,6.882352941176471,111,"Energy update: officials announced token token token with measurable milestones, trade-offs, and near-term execution","Energy Markets update: officials announced a phased plan with measurable milestones, trade-offs, and near-term execution risks.",45,stoch,16
s001,0.4106824442060576,0.24656643996674235,0.05732842917131411,0.004400883971986703,6.285714285714286,44,"Medical Trial update: officials reported a phased plan with measurable milestones, token and near-term token risks.","Medical Trial update: officials reported a phased plan with measurable milestones, trade-offs, and near-term execution risks.",45,stoch,16
s002,0.49843128627446937,0.3129122990639933,0.04790903373754183,0.003897106843036051,7.1,69,"Sports Finals update: officials criticized token phased plan with measurable milestones, trade-offs, and near-term execution risks.","Sports Finals update: officials criticized a phased plan with measurable milestones, trade-offs, and near-term execution risks.",45,stoch,16
s003,0.8614129735738091,0.47867128680190674,0.050455161641782716,0.003964964121853,6.875,109,"Education token update: officials reported a phased plan token measurable milestones, trade-offs, and near-term execution risks.","Education Reform update: officials reported a phased plan with measurable milestones, trade-offs, and near-term execution risks.",45,stoch,16
s004,0.3675437795417869,0.22658778485577663,0.04561012129818642,0.003693421705256943,7.857142857142857,50,"Climate Policy update: officials announced a phased plan with measurable milestones, trade-offs, and near-term execution risks.","Climate Policy update: officials announced a phased plan with measurable milestones, trade-offs, and near-term execution risks.",45,stoch,16
s005,0.7444378055547682,0.39850088416660545,0.04891781636150267,0.0036798217663695032,7.769230769230769,96,"Chip Manufacturing token officials expanded a phased plan with measurable token trade-offs, and near-term execution risks.","Chip Manufacturing update: officials expanded a phased plan with measurable milestones, trade-offs, and near-term execution risks.",45,stoch,16
s006,0.9072079244513946,0.590817084080272,0.057908039583699666,0.005609568889437603,5.2105263157894735,96,"token Chain update: officials confirmed a phased plan with measurable milestones, trade-offs, and near-term token risks.","Supply Chain update: officials confirmed a phased plan with measurable milestones, trade-offs, and near-term execution risks.",45,stoch,16
s007,0.6271526247825039,0.34496374227984683,0.048953813858943276,0.004000134167850048,7.090909090909091,75,"Space Mission token officials reported a phased plan with measurable milestones, near-term token","Space Mission update: officials reported a phased plan with measurable milestones, trade-offs, and near-term execution risks.",45,stoch,16
s008,0.2740921291108257,0.18929342167206253,0.05229472444608664,0.005074025823184293,5.6,28,City Planning token token rejected a phased plan token token near-term execution,"City Planning update: officials rejected a phased plan with measurable milestones, trade-offs, and near-term execution risks.",45,stoch,16
s009,0.39371542208712285,0.2785600956218513,0.05422159405881742,0.005217174454954276,6.0,44,"Cybersecurity Incident update: officials approved a phased plan with measurable token trade-offs, and near-term execution risks.","Cybersecurity Incident update: officials approved a phased plan with measurable milestones, trade-offs, and near-term execution risks.",45,stoch,16
s010,0.3480413706979257,0.22584273594681592,0.057047726842997346,0.004964559091288782,5.833333333333333,35,"Energy Markets update: officials criticized a token plan measurable milestones, token near-term execution risks.","Energy Markets update: officials criticized a phased plan with measurable milestones, trade-offs, and near-term execution risks.",45,stoch,16
s011,0.6995207131744305,0.4108733343481799,0.0539901234944141,0.004248609653021021,6.538461538461538,85,"Medical Trial officials rejected token phased plan token measurable milestones, trade-offs, and near-term execution risks.","Medical Trial update: officials rejected a phased plan with measurable milestones, trade-offs, and near-term execution risks.",45,stoch,16
s012,0.5347210214672578,0.28924504010769536,0.053617314999745286,0.0034148945667818857,7.777777777777778,70,"token Finals officials delayed a phased plan token measurable milestones, trade-offs, and near-term execution token","Sports Finals update: officials delayed a phased plan with measurable milestones, trade-offs, and near-term execution risks.",45,stoch,16
s013,0.7452177049047926,0.34814741711193553,0.0441100112114199,0.003234440488303358,8.333333333333334,95,"Education Reform update: token plan with measurable milestones, trade-offs, token near-term execution token","Education Reform update: officials reported a phased plan with measurable milestones, trade-offs, and near-term execution risks.",45,stoch,16
s014,0.5708660686201703,0.38698719155609385,0.05457941656044227,0.004888349632288994,6.0,69,"Climate Policy update: officials delayed a phased plan with token milestones, trade-offs, and execution risks.","Climate Policy update: officials delayed a phased plan with measurable milestones, trade-offs, and near-term execution risks.",45,stoch,16
s015,0.6032749660854521,0.4399476726872938,0.052997310622237344,0.0051593381608674195,5.642857142857143,76,"Chip Manufacturing token officials expanded a phased plan with measurable milestones, trade-offs, and near-term execution risks.","Chip Manufacturing update: officials expanded a phased plan with measurable milestones, trade-offs, and near-term execution risks.",45,stoch,16
s016,0.8501694866596418,0.4604740854323432,0.04771165992285863,0.0037185804099953562,7.25,112,"Supply Chain update: officials delayed phased plan measurable milestones, trade-offs, token near-term execution risks.","Supply Chain update: officials delayed a phased plan with measurable milestones, trade-offs, and near-term execution risks.",45,stoch,16
s017,0.39553653120288373,0.24118248899787142,0.05183450790834286,0.004508285264036394,7.0,43,"Space Mission token officials reported a phased with measurable milestones, trade-offs, and risks.","Space Mission update: officials reported a phased plan with measurable milestones, trade-offs, and near-term execution risks.",45,stoch,16
s018,0.8117702792725019,0.45536347848997144,0.05169161598028262,0.0043405576613945035,6.6,94,"token Planning update: officials accelerated phased plan with measurable milestones, token token near-term execution","City Planning update: officials accelerated a phased plan with measurable milestones, trade-offs, and near-term execution risks.",45,stoch,16
s019,0.6702024364061989,0.5222870484310204,0.06425704843102023,0.006543285714285716,4.6875,71,"token Incident update: officials announced a phased plan with measurable trade-offs, and near-term execution risks.","Cybersecurity Incident update: officials announced a phased plan with measurable milestones, trade-offs, and near-term execution risks.",45,stoch,16
s020,0.5144830154922905,0.30033642352977685,0.05281328873263029,0.004057756308149944,7.333333333333333,62,"Energy Markets update: expanded token phased plan with measurable milestones, trade-offs, and near-term execution risks.","Energy Markets update: officials expanded a phased plan with measurable milestones, trade-offs, and near-term execution risks.",45,stoch,16
s021,0.680728761119768,0.40154342676190713,0.048972471619014024,0.004462923482821432,6.6923076923076925,80,"Medical Trial update: officials announced a phased plan with measurable trade-offs, and token risks.","Medical Trial update: officials announced a phased plan with measurable milestones, trade-offs, and near-term execution risks.",45,stoch,16
s022,0.31255665175223957,0.2029244123315543,0.04734580498746178,0.00457584139247331,6.666666666666667,35,"Sports Finals update: officials reported a phased plan with measurable trade-offs, and near-term execution risks.","Sports Finals update: officials reported a phased plan with measurable milestones, trade-offs, and near-term execution risks.",45,stoch,16
s023,0.9033178520613884,0.46262704759514867,0.049723956399451825,0.004088149417779177,7.0,102,"Education Reform update: officials token a phased plan with measurable milestones, trade-offs, and near-term token risks.","Education Reform update: officials accelerated a phased plan with measurable milestones, trade-offs, and near-term execution risks.",45,stoch,16
s024,0.5238284909662928,0.3405375713076172,0.04680581273648502,0.004662408866208447,6.2727272727272725,64,"Climate Policy token officials a phased plan with measurable milestones, token and near-term execution","Climate Policy update: officials criticized a phased plan with measurable milestones, trade-offs, and near-term execution risks.",45,stoch,16
s025,0.4798962142160639,0.31406910755198175,0.04871938005174219,0.004211900436511739,7.0,64,"Chip Manufacturing update: officials delayed a phased plan with measurable milestones, token and token execution risks.","Chip Manufacturing update: officials delayed a phased plan with measurable milestones, trade-offs, and near-term execution risks.",45,stoch,16
s026,0.4240404718841739,0.30304691886834034,0.04633117165585964,0.003949473034038165,7.4,66,"token Chain token officials approved phased plan token milestones, trade-offs, and near-term token risks.","Supply Chain update: officials approved a phased plan with measurable milestones, trade-offs, and near-term execution risks.",45,stoch,16
s027,0.5415805749751023,0.37937038749001656,0.05342734921713388,0.004864821466759443,6.0,68,"Space token update: officials accelerated a phased plan with token milestones, trade-offs, near-term execution risks.","Space Mission update: officials accelerated a phased plan with measurable milestones, trade-offs, and near-term execution risks.",45,stoch,16
s028,0.604147656597208,0.38156022125861333,0.05511515609096196,0.004471850207776046,6.583333333333333,74,"token update: officials phased plan with measurable trade-offs, token execution risks.","City Planning update: officials expanded a phased plan with measurable milestones, trade-offs, and near-term execution risks.",45,stoch,16
s029,0.32160586100539307,0.20856398626502737,0.05058936175334488,0.004787109833687348,6.0,34,"Cybersecurity Incident update: officials approved a plan with measurable milestones, trade-offs, and near-term execution risks.","Cybersecurity Incident update: officials approved a phased plan with measurable milestones, trade-offs, and near-term execution risks.",45,stoch,16
s030,0.36821439233131087,0.2800692175353297,0.05625929045189899,0.00604891694820083,5.125,38,"Markets update: token narrowed a phased plan with measurable milestones, trade-offs, and near-term execution risks.","Energy Markets update: officials narrowed a phased plan with measurable milestones, trade-offs, and near-term execution risks.",45,stoch,16
s031,0.45314515417466034,0.26994866478714197,0.05514697795123482,0.003977809015479762,6.875,55,"Trial update: officials rejected a phased plan token measurable token trade-offs, token near-term execution token","Medical Trial update: officials rejected a phased plan with measurable milestones, trade-offs, and near-term execution risks.",45,stoch,16
s032,1.1149517279547192,0.5398070128560762,0.05284998524495362,0.004234408935748893,6.444444444444445,116,"Sports Finals update: officials approved a phased plan with measurable milestones, token and near-term token risks.","Sports Finals update: officials approved a phased plan with measurable milestones, trade-offs, and near-term execution risks.",45,stoch,16
s033,0.4651910694229784,0.261514159138121,0.04986782608964495,0.003848115146335928,7.0,56,"Education token update: token announced a phased plan with token milestones, token and near-term execution risks.","Education Reform update: officials announced a phased plan with measurable milestones, trade-offs, and near-term execution risks.",45,stoch,16
s034,0.4086837176196606,0.2656165387678461,0.05253590745524879,0.004842741620740847,6.5,45,"token Policy update: officials reported token phased plan token measurable milestones, trade-offs, and near-term execution risks.","Climate Policy update: officials reported a phased plan with measurable milestones, trade-offs, and near-term execution risks.",45,stoch,16
s035,0.4533002328899,0.292516666616283,0.05118110291659368,0.00416095799482223,6.888888888888889,59,"Chip Manufacturing update: officials criticized a phased with measurable milestones, trade-offs, and token risks.","Chip Manufacturing update: officials criticized a phased plan with measurable milestones, trade-offs, and near-term execution risks.",45,stoch,16
s036,0.8753189793451832,0.5175287218592972,0.052236337340958915,0.004561690044297434,6.352941176470588,103,"Supply update: officials criticized a phased plan with measurable milestones, token and near-term execution token","Supply Chain update: officials criticized a phased plan with measurable milestones, trade-offs, and near-term execution risks.",45,stoch,16
s037,0.37262230750487524,0.2578728453720715,0.061261030102399576,0.005041328596658255,5.857142857142857,40,"Space update: accelerated a phased plan with measurable milestones, trade-offs, and near-term token risks.","Space Mission update: officials accelerated a phased plan with measurable milestones, trade-offs, and near-term execution risks.",45,stoch,16
s038,0.6888076111088254,0.37234031523069666,0.05217523092850648,0.004268867790695869,6.416666666666667,76,"token Planning officials announced a phased token with token milestones, trade-offs, and near-term execution risks.","City Planning update: officials announced a phased plan with measurable milestones, trade-offs, and near-term execution risks.",45,stoch,16
s039,0.25094609034394305,0.15040655766469227,0.04571496714798992,0.0036100548454035294,7.75,30,"Incident update: token a phased plan with measurable milestones, trade-offs, and near-term token","Cybersecurity Incident update: officials expanded a phased plan with measurable milestones, trade-offs, and near-term execution risks.",45,stoch,16
s040,0.2988241328676014,0.19340065983476057,0.05381250938988576,0.004813384498099132,6.4,30,"Energy Markets update: delayed a plan with measurable milestones, token near-term execution risks.","Energy Markets update: officials delayed a phased plan with measurable milestones, trade-offs, and near-term execution risks.",45,stoch,16
s041,0.4623487930106013,0.2680898997514608,0.05147135990391666,0.003610308997459069,7.75,61,"Medical Trial update: officials a token plan with milestones, trade-offs, and execution token","Medical Trial update: officials expanded a phased plan with measurable milestones, trade-offs, and near-term execution risks.",45,stoch,16
s042,0.9367207576311665,0.46431625989085074,0.05144782330739332,0.003653702978614667,7.5,114,"Sports Finals officials token a phased plan with measurable milestones, trade-offs, and token execution risks.","Sports Finals update: officials approved a phased plan with measurable milestones, trade-offs, and near-term execution risks.",45,stoch,16
s043,0.4001718444552621,0.24551132708797357,0.05413554331890154,0.004784394594226801,6.428571428571429,41,"Education Reform update: officials reported a phased plan with measurable milestones, token and near-term execution risks.","Education Reform update: officials reported a phased plan with measurable milestones, trade-offs, and near-term execution risks.",45,stoch,16
s044,0.7991711210492403,0.49364811586415297,0.05312979725617984,0.004894647984533035,5.75,91,"Climate Policy update: officials expanded a phased plan with measurable milestones, trade-offs, and execution token","Climate Policy update: officials expanded a phased plan with measurable milestones, trade-offs, and near-term execution risks.",45,stoch,16
s045,0.4738046393371099,0.39109342512514167,0.054506224719264834,0.005517822957473391,5.5,62,"Chip update: officials reported a plan with measurable token trade-offs, token execution risks.","Chip Manufacturing update: officials reported a phased plan with measurable milestones, trade-offs, and near-term execution risks.",45,stoch,16
s046,0.522896066944452,0.27148774685241794,0.043057746852417936,0.003359264705882353,8.555555555555555,69,"Supply Chain update: officials a plan with measurable milestones, and near-term execution risks.","Supply Chain update: officials accelerated a phased plan with measurable milestones, trade-offs, and near-term execution risks.",45,stoch,16
s047,1.0548977823833892,0.6682532902366964,0.05945195439382704,0.005293924659503213,5.454545454545454,116,"Space Mission update: officials delayed a phased plan measurable milestones, token and near-term token risks.","Space Mission update: officials delayed a phased plan with measurable milestones, trade-offs, and near-term execution risks.",45,stoch,16
s048,0.6085087696407481,0.37963836725648553,0.055428946443280655,0.004838946579301565,6.0,68,"City Planning update: officials confirmed a phased plan with measurable milestones, trade-offs, and near-term execution risks.","City Planning update: officials confirmed a phased plan with measurable milestones, trade-offs, and near-term execution risks.",45,stoch,16
s049,0.37571600008795647,0.23853776582031722,0.05228033374214041,0.00465643580195442,6.714285714285714,41,"Incident officials token a phased plan with token milestones, trade-offs, and near-term execution risks.","Cybersecurity Incident update: officials accelerated a phased plan with measurable milestones, trade-offs, and near-term execution risks.",45,stoch,16
s000,0.9513932807022594,0.3567935755839489,0.048498169537328696,0.002802685509514729,3.0,111,"Energy Markets update: officials announced a phased plan with measurable milestones, trade-offs, and near-term execution risks.","Energy Markets update: officials announced a phased plan with measurable milestones, trade-offs, and near-term execution risks.",46,det,4
s001,0.36947552463261124,0.18015718233495756,0.05312610512312105,0.0029542110979496865,2.933333333333333,44,"Medical Trial token officials reported a phased plan with measurable milestones, trade-offs, and execution risks.","Medical Trial update: officials reported a phased plan with measurable milestones, trade-offs, and near-term execution risks.",46,det,4
s002,0.5508225226901012,0.2370576108306765,0.047391983267966876,0.002789200405333965,3.0,69,"Sports Finals update: officials criticized a phased plan with measurable milestones, trade-offs, and near-term execution risks.","Sports Finals update: officials criticized a phased plan with measurable milestones, trade-offs, and near-term execution risks.",46,det,4
s003,0.868194156044306,0.3609843718812683,0.05208286202307145,0.0028601991653536747,3.0,109,"Education Reform update: officials reported token phased plan with measurable milestones, trade-offs, and near-term execution risks.","Education Reform update: officials reported a phased plan with measurable milestones, trade-offs, and near-term execution risks.",46,det,4
s004,0.3917882587561349,0.18268998467743608,0.04734104608889915,0.002762223236500754,3.0,50,"Climate Policy token officials announced a phased plan token measurable milestones, trade-offs, and near-term risks.","Climate Policy update: officials announced a phased plan with measurable milestones, trade-offs, and near-term execution risks.",46,det,4
s005,0.6800224051430994,0.3150427847943062,0.05151474306808905,0.0027739793865917592,3.0,96,"Chip Manufacturing update: officials expanded a phased plan with measurable milestones, trade-offs, and near-term execution risks.","Chip Manufacturing update: officials expanded a phased plan with measurable milestones, trade-offs, and near-term execution risks.",46,det,4
s006,0.8706893142337448,0.38172701606582776,0.053697493817541665,0.003452942339455643,2.526315789473684,96,"Supply update: officials confirmed a phased token with measurable milestones, and near-term execution risks.","Supply Chain update: officials confirmed a phased plan with measurable milestones, trade-offs, and near-term execution risks.",46,det,4
s007,0.5816022332322737,0.2664242326749878,0.04996836588081747,0.0029250792810023023,2.9615384615384617,75,"Space Mission update: officials reported a phased with measurable milestones, trade-offs, and token execution risks.","Space Mission update: officials reported a phased plan with measurable milestones, trade-offs, and near-term execution risks.",46,det,4
s008,0.3026642450587667,0.1410274807440853,0.05452813213109733,0.0032036795782588137,2.9,28,"City Planning update: token rejected a phased plan with measurable milestones, trade-offs, and near-term execution token","City Planning update: officials rejected a phased plan with measurable milestones, trade-offs, and near-term execution risks.",46,det,4
s009,0.4021337731137132,0.20187898764180026,0.05599915868643848,0.0033925541617525995,2.6470588235294117,44,"Cybersecurity Incident update: officials approved a phased token token measurable milestones, trade-offs, and execution risks.","Cybersecurity Incident update: officials approved a phased plan with measurable milestones, trade-offs, and near-term execution risks.",46,det,4
s010,0.3831640604644261,0.1764849349157478,0.055692012938520274,0.003552732999330221,2.642857142857143,35,"Energy Markets update: officials criticized a phased with measurable token trade-offs, token near-term execution risks.","Energy Markets update: officials criticized a phased plan with measurable milestones, trade-offs, and near-term execution risks.",46,det,4
s011,0.7835243260851121,0.30055458907960836,0.052511067641931246,0.002952899064734251,2.9655172413793105,85,"Medical Trial update: officials rejected a phased plan with milestones, trade-offs, and near-term execution risks.","Medical Trial update: officials rejected a phased plan with measurable milestones, trade-offs, and near-term execution risks.",46,det,4
s012,0.5115453268148674,0.22936332285046648,0.043417831809276254,0.002694862189002757,3.0434782608695654,70,"Sports Finals update: officials delayed a phased plan with measurable milestones, token and near-term execution risks.","Sports Finals update: officials delayed a phased plan with measurable milestones, trade-offs, and near-term execution risks.",46,det,4
s013,0.6087722068944045,0.277551056244221,0.04100267755639871,0.0025164721137002372,3.2,95,"Education Reform update: officials reported a phased plan with measurable milestones, trade-offs, and near-term execution risks.","Education Reform update: officials reported a phased plan with measurable milestones, trade-offs, and near-term execution risks.",46,det,4
s014,0.614840171315277,0.2749926653964957,0.05268845394051771,0.0032691795802349704,2.730769230769231,69,"Climate Policy update: token delayed a phased plan token measurable milestones, trade-offs, and near-term execution risks.","Climate Policy update: officials delayed a phased plan with measurable milestones, trade-offs, and near-term execution risks.",46,det,4
s015,0.6888186462709859,0.29244091990589727,0.05895860248167356,0.003113097565656316,2.814814814814815,76,"Chip Manufacturing update: officials expanded token phased plan with measurable milestones, trade-offs, and near-term execution risks.","Chip Manufacturing update: officials expanded a phased plan with measurable milestones, trade-offs, and near-term execution risks.",46,det,4
s016,0.837125679282871,0.3545275452757701,0.04876860512951377,0.0027545850463626697,3.0,112,"Supply Chain update: officials delayed a plan token measurable milestones, trade-offs, and near-term execution risks.","Supply Chain update: officials delayed a phased plan with measurable milestones, trade-offs, and near-term execution risks.",46,det,4
s017,0.3582433641337732,0.17471291979024603,0.049364001349427165,0.0029844980581147347,2.933333333333333,43,"Space Mission update: officials reported a phased plan with measurable milestones, trade-offs, and near-term execution risks.","Space Mission update: officials reported a phased plan with measurable milestones, trade-offs, and near-term execution risks.",46,det,4
s018,0.7430354546212399,0.31587135482290224,0.046099694817734835,0.002900770537689972,3.0,94,"token Planning update: officials accelerated a phased plan token measurable milestones, and near-term execution risks.","City Planning update: officials accelerated a phased plan with measurable milestones, trade-offs, and near-term execution risks.",46,det,4
s019,0.7501053379290415,0.3300815930801294,0.05946159308012931,0.0038660000000000014,2.3225806451612905,71,"Cybersecurity Incident update: officials announced a phased plan with measurable milestones, trade-offs, and near-term execution risks.","Cybersecurity Incident update: officials announced a phased plan with measurable milestones, trade-offs, and near-term execution risks.",46,det,4
s020,0.5999071953317343,0.2277289793902425,0.050090484091907056,0.0029121064803005812,3.0,62,"Energy Markets update: officials expanded phased plan with token trade-offs, and near-term execution risks.","Energy Markets update: officials expanded a phased plan with measurable milestones, trade-offs, and near-term execution risks.",46,det,4
s021,0.7178042533638991,0.2805046822148404,0.052526493967569025,0.002885799851231283,2.962962962962963,80,"Medical Trial update: officials announced a phased plan with milestones, trade-offs, and near-term execution risks.","Medical Trial update: officials announced a phased plan with measurable milestones, trade-offs, and near-term execution risks.",46,det,4
s022,0.3050819998248484,0.1444563883792123,0.046367084707165974,0.002884979519766068,3.0,35,"Sports Finals update: officials reported a phased plan with measurable milestones, trade-offs, and near-term execution risks.","Sports Finals update: officials reported a phased plan with measurable milestones, trade-offs, and near-term execution risks.",46,det,4
s023,0.7809764511208186,0.3388804503932344,0.049227032049006025,0.002867855627170578,3.0,102,"Education token update: officials accelerated a phased plan with token milestones, trade-offs, and near-term execution risks.","Education Reform update: officials accelerated a phased plan with measurable milestones, trade-offs, and near-term execution risks.",46,det,4
s024,0.5083824474553152,0.2318144462643689,0.04632356697880282,0.0029442996711994615,3.0,64,"Climate Policy update: officials criticized a phased plan with measurable milestones, trade-offs, and near-term execution risks.","Climate Policy update: officials criticized a phased plan with measurable milestones, trade-offs, and near-term execution risks.",46,det,4
s025,0.5325298164552601,0.22764736131914634,0.045680011194014526,0.0028883706369068544,3.0,64,"Chip Manufacturing update: officials delayed a phased plan with measurable milestones, trade-offs, and near-term execution risks.","Chip Manufacturing update: officials delayed a phased plan with measurable milestones, trade-offs, and near-term execution risks.",46,det,4
s026,0.5324033046996195,0.2220416771304395,0.044953016163575193,0.0027244409379517586,3.090909090909091,66,"Supply Chain update: officials approved a token plan with token milestones, trade-offs, and near-term execution token","Supply Chain update: officials approved a phased plan with measurable milestones, trade-offs, and near-term execution risks.",46,det,4
s027,0.6567640725169317,0.26013268807058754,0.05526116893414627,0.0030577838677080782,2.9166666666666665,68,"Space Mission token officials accelerated a token plan with measurable milestones, token and token execution risks.","Space Mission update: officials accelerated a phased plan with measurable milestones, trade-offs, and near-term execution risks.",46,det,4
s028,0.666546319122791,0.26122708755256197,0.048573407777743445,0.002913064106504363,3.0,74,"City Planning update: officials expanded a phased plan with measurable milestones, trade-offs, and near-term execution","City Planning update: officials expanded a phased plan with measurable milestones, trade-offs, and near-term execution risks.",46,det,4
s029,0.3045505861684772,0.14976426449766544,0.049176952241824175,0.0030481003713891293,3.0,34,Cybersecurity Incident update: officials approved a phased plan with measurable and near-term execution risks.,"Cybersecurity Incident update: officials approved a phased plan with measurable milestones, trade-offs, and near-term execution risks.",46,det,4
s030,0.36726699177905775,0.18947668502848597,0.05998296920812789,0.0034998301573069754,2.533333333333333,38,"Energy Markets update: officials narrowed a phased plan with measurable milestones, trade-offs, and near-term token token","Energy Markets update: officials narrowed a phased plan with measurable milestones, trade-offs, and near-term execution risks.",46,det,4
s031,0.41545467032959355,0.20962382611690009,0.050586887058080184,0.0029451285010892577,3.0,55,"Medical Trial update: officials rejected a phased plan with measurable milestones, trade-offs, and near-term risks.","Medical Trial update: officials rejected a phased plan with measurable milestones, trade-offs, and near-term execution risks.",46,det,4
s032,0.8739865198525114,0.39228493671002296,0.05394214359273256,0.002942111244498177,2.95,116,"Sports Finals update: approved a plan with measurable milestones, trade-offs, and execution risks.","Sports Finals update: officials approved a phased plan with measurable milestones, trade-offs, and near-term execution risks.",46,det,4
s033,0.49881281607777245,0.20504250921945222,0.04826499897191958,0.0028505001863187752,3.0,56,"Education Reform update: officials a phased plan with measurable milestones, trade-offs, and near-term execution risks.","Education Reform update: officials announced a phased plan with measurable milestones, trade-offs, and near-term execution risks.",46,det,4
s034,0.3707098867797523,0.17436297223122182,0.04870017630344186,0.0028559726347222717,3.0,45,"Climate Policy update: officials reported a phased plan with measurable token trade-offs, and near-term execution risks.","Climate Policy update: officials reported a phased plan with measurable milestones, trade-offs, and near-term execution risks.",46,det,4
s035,0.5195135027864106,0.21620394819215843,0.04901752391455326,0.002882524556510434,3.0,59,"Chip Manufacturing update: officials criticized a phased plan with measurable trade-offs, and near-term execution risks.","Chip Manufacturing update: officials criticized a phased plan with measurable milestones, trade-offs, and near-term execution risks.",46,det,4
s036,0.8612352330177605,0.3508519247830009,0.05167055039856192,0.002933150729259206,2.942857142857143,103,"Supply Chain update: officials criticized a phased plan with measurable milestones, trade-offs, and token execution risks.","Supply Chain update: officials criticized a phased plan with measurable milestones, trade-offs, and near-term execution risks.",46,det,4
s037,0.3838551694345946,0.17749725150627133,0.05431634387143536,0.00315848481114964,2.9285714285714284,40,"Space Mission update: officials accelerated a phased plan with measurable milestones, trade-offs, and near-term execution risks.","Space Mission update: officials accelerated a phased plan with measurable milestones, trade-offs, and near-term execution risks.",46,det,4
s038,0.6286161238329627,0.27007195976190795,0.051609622431554904,0.002912831164404707,3.0,76,"City Planning update: officials announced token phased plan with measurable token trade-offs, and near-term execution","City Planning update: officials announced a phased plan with measurable milestones, trade-offs, and near-term execution risks.",46,det,4
s039,0.2724928008294339,0.12527185155914647,0.04403335748620749,0.002801327381825482,3.1,30,"Cybersecurity Incident update: token expanded a phased plan with measurable milestones, trade-offs, near-term execution risks.","Cybersecurity Incident update: officials expanded a phased plan with measurable milestones, trade-offs, and near-term execution risks.",46,det,4
s040,0.2956512513883663,0.14868174040047277,0.053473257655791626,0.003283051129126936,2.909090909090909,30,"Energy token update: officials delayed a phased plan with measurable milestones, token and near-term token risks.","Energy Markets update: officials delayed a phased plan with measurable milestones, trade-offs, and near-term execution risks.",46,det,4
s041,0.4657839425659481,0.21919468004393947,0.04521063826898869,0.002899734029582513,3.0,61,"Medical update: officials token a phased plan with measurable milestones, trade-offs, and near-term token risks.","Medical Trial update: officials expanded a phased plan with measurable milestones, trade-offs, and near-term execution risks.",46,det,4
s042,0.7985627666987298,0.35052938902275593,0.04560125480132808,0.002698479063906441,3.026315789473684,114,"Sports Finals update: officials approved a phased with milestones, trade-offs, near-term risks.","Sports Finals update: officials approved a phased plan with measurable milestones, trade-offs, and near-term execution risks.",46,det,4
