sample_id,ar_total_s,method_total_s,ttft_s,tpot_s,accepted_block_mean,output_tokens,prediction,reference,seed,regime,rescue_alpha,window_size,cooling_tokens
s004,0.4481866221907843,0.19483827443768625,0.04450656949339038,0.0030679939784550177,4.818181818181818,50,"update: officials announced a phased token with measurable token trade-offs, and near-term execution risks.","Climate Policy update: officials announced a phased plan with measurable milestones, trade-offs, and near-term execution risks.",45,stoch,0.6,20,20
s005,0.7058549216860517,0.37176622126464953,0.04710699580200554,0.0034174655311857262,2.3095238095238093,96,"Chip token update: officials expanded a phased plan with measurable milestones, trade-offs, and near-term execution risks.","Chip Manufacturing update: officials expanded a phased plan with measurable milestones, trade-offs, and near-term execution risks.",45,stoch,0.6,20,20
s006,0.9194432402965109,0.444434053886155,0.05237400306643311,0.004126947903365493,2.0,96,"Chain token officials confirmed a phased plan with measurable milestones, trade-offs, and near-term execution risks.","Supply Chain update: officials confirmed a phased plan with measurable milestones, trade-offs, and near-term execution risks.",45,stoch,0.6,20,20
s007,0.6733621904517055,0.3222029445827382,0.050145633654618264,0.003676450147677296,2.1714285714285713,75,"Space Mission update: officials reported a phased plan with measurable milestones, trade-offs, token near-term execution risks.","Space Mission update: officials reported a phased plan with measurable milestones, trade-offs, and near-term execution risks.",45,stoch,0.6,20,20
s008,0.28607326056039684,0.1632496281252107,0.04734300749767695,0.004292837801019769,2.0714285714285716,28,"token Planning update: officials rejected phased plan measurable milestones, trade-offs, and near-term execution risks.","City Planning update: officials rejected a phased plan with measurable milestones, trade-offs, and near-term execution risks.",45,stoch,0.6,20,20
s009,0.4287468147507217,0.2365744923853612,0.05590052418677362,0.0042017201906648285,2.0454545454545454,44,"Cybersecurity Incident update: officials approved a phased plan token measurable milestones, trade-offs, and near-term execution risks.","Cybersecurity Incident update: officials approved a phased plan with measurable milestones, trade-offs, and near-term execution risks.",45,stoch,0.6,20,20
s010,0.35421312055355775,0.19851736288818078,0.0560819817431032,0.004189275916031694,2.1176470588235294,35,"Energy Markets update: officials criticized a phased plan with measurable milestones, trade-offs, and near-term execution","Energy Markets update: officials criticized a phased plan with measurable milestones, trade-offs, and near-term execution risks.",45,stoch,0.6,20,20
s011,0.6568266423965983,0.37694239602513546,0.05313325428912888,0.003854870734952459,2.073170731707317,85,"Medical Trial update: officials rejected a phased plan with measurable token trade-offs, and token execution risks.","Medical Trial update: officials rejected a phased plan with measurable milestones, trade-offs, and near-term execution risks.",45,stoch,0.6,20,20
s012,0.5410442595965026,0.2563705025855296,0.0467710950099647,0.003037672573558912,2.6923076923076925,70,"Sports token update: officials delayed a phased plan with measurable milestones, trade-offs, and near-term execution risks.","Sports Finals update: officials delayed a phased plan with measurable milestones, trade-offs, and near-term execution risks.",45,stoch,0.6,20,20
s013,0.6944291498214877,0.2975238190366668,0.039519118693184245,0.0027447308547178997,3.84,95,"Education token update: officials a plan with measurable milestones, trade-offs, and near-term execution risks.","Education Reform update: officials reported a phased plan with measurable milestones, trade-offs, and near-term execution risks.",45,stoch,0.6,20,20
s014,0.6296843673414607,0.3291949866613787,0.05536738432048231,0.004026876505013182,2.0588235294117645,69,"Climate Policy update: token a phased plan with measurable milestones, token and near-term execution risks.","Climate Policy update: officials delayed a phased plan with measurable milestones, trade-offs, and near-term execution risks.",45,stoch,0.6,20,20
s015,0.7452381521668121,0.3587268620652931,0.052599849413802406,0.004081693502019875,2.026315789473684,76,"Chip Manufacturing token officials expanded a phased with measurable milestones, and near-term execution token","Chip Manufacturing update: officials expanded a phased plan with measurable milestones, trade-offs, and near-term execution risks.",45,stoch,0.6,20,20
s016,0.7762345658259184,0.39430672817513485,0.04412375006495978,0.003154801604596172,2.511111111111111,112,"Supply Chain update: officials delayed a phased plan with measurable milestones, trade-offs, and near-term execution token","Supply Chain update: officials delayed a phased plan with measurable milestones, trade-offs, and near-term execution risks.",45,stoch,0.6,20,20
s017,0.3817570492238659,0.20356056810070516,0.045256930865273444,0.0037691342198912315,2.15,43,"Space Mission update: reported phased token with measurable milestones, trade-offs, token near-term execution risks.","Space Mission update: officials reported a phased plan with measurable milestones, trade-offs, and near-term execution risks.",45,stoch,0.6,20,20
s018,0.7676959001506121,0.40341464626164697,0.04713523319231665,0.003830961430853014,2.0652173913043477,94,"City Planning token officials token a phased plan with measurable milestones, trade-offs, and near-term execution","City Planning update: officials accelerated a phased plan with measurable milestones, trade-offs, and near-term execution risks.",45,stoch,0.6,20,20
s019,0.764872722899728,0.3566227889039264,0.054156788903926674,0.004320942857142854,1.9722222222222223,71,"Cybersecurity Incident update: officials token a plan with measurable milestones, trade-offs, and near-term execution risks.","Cybersecurity Incident update: officials announced a phased plan with measurable milestones, trade-offs, and near-term execution risks.",45,stoch,0.6,20,20
s020,0.5322668529586088,0.27864684329693834,0.049404492199078394,0.003758071329473114,2.1724137931034484,62,"token Markets update: officials expanded a phased token with measurable milestones, trade-offs, near-term execution risks.","Energy Markets update: officials expanded a phased plan with measurable milestones, trade-offs, and near-term execution risks.",45,stoch,0.6,20,20
s021,0.719317577214902,0.33369101381889443,0.04376530870568409,0.003669945634344435,2.2222222222222223,80,"Medical Trial update: announced phased plan measurable milestones, trade-offs, and near-term token token","Medical Trial update: officials announced a phased plan with measurable milestones, trade-offs, and near-term execution risks.",45,stoch,0.6,20,20
s022,0.32914654644388536,0.15356603040312528,0.044750563772073274,0.0032004549009132946,3.1818181818181817,35,"Finals update: officials reported a plan token measurable milestones, trade-offs, token near-term execution risks.","Sports Finals update: officials reported a phased plan with measurable milestones, trade-offs, and near-term execution risks.",45,stoch,0.6,20,20
s023,0.8765586864966944,0.4380996274826899,0.05315480908591758,0.003811334835611607,2.122448979591837,102,"Education Reform update: officials accelerated a phased plan with measurable milestones, trade-offs, and near-term execution risks.","Education Reform update: officials accelerated a phased plan with measurable milestones, trade-offs, and near-term execution risks.",45,stoch,0.6,20,20
s024,0.5316625973279511,0.2870262366876539,0.05093507613914059,0.0037474787388652913,2.1666666666666665,64,"token Policy update: officials criticized a phased plan with measurable milestones, trade-offs, token near-term execution risks.","Climate Policy update: officials criticized a phased plan with measurable milestones, trade-offs, and near-term execution risks.",45,stoch,0.6,20,20
s025,0.5132557212300014,0.2727036501404685,0.04727008407780691,0.0035783105724232,2.2413793103448274,64,"Chip Manufacturing update: token token a phased plan token milestones, trade-offs, and near-term execution risks.","Chip Manufacturing update: officials delayed a phased plan with measurable milestones, trade-offs, and near-term execution risks.",45,stoch,0.6,20,20
s026,0.48970255105470784,0.23249298818336278,0.04545777606406155,0.0028774648018354033,3.7222222222222223,66,"Supply token update: officials approved token phased plan measurable trade-offs, and near-term execution risks.","Supply Chain update: officials approved a phased plan with measurable milestones, trade-offs, and near-term execution risks.",45,stoch,0.6,20,20
s027,0.6326200631014516,0.3064091488364593,0.051036893905113054,0.003811526193005168,2.125,68,"Mission token officials token a phased with measurable milestones, trade-offs, and token execution risks.","Space Mission update: officials accelerated a phased plan with measurable milestones, trade-offs, and near-term execution risks.",45,stoch,0.6,20,20
s028,0.65560203998916,0.32584536430195943,0.04936619531379473,0.0037873858765502017,2.142857142857143,74,"Planning update: officials expanded token phased token with token milestones, trade-offs, and near-term execution risks.","City Planning update: officials expanded a phased plan with measurable milestones, trade-offs, and near-term execution risks.",45,stoch,0.6,20,20
s029,0.3224438601919014,0.170498027484564,0.04964325277755454,0.0036622659002124077,2.2666666666666666,34,"Cybersecurity update: officials approved a phased plan with measurable milestones, and near-term execution risks.","Cybersecurity Incident update: officials approved a phased plan with measurable milestones, trade-offs, and near-term execution risks.",45,stoch,0.6,20,20
s030,0.3701854878774086,0.21174066942020736,0.052608210435777646,0.004300877269849452,2.0526315789473686,38,"token Markets token officials narrowed a phased plan with measurable token trade-offs, and near-term execution risks.","Energy Markets update: officials narrowed a phased plan with measurable milestones, trade-offs, and near-term execution risks.",45,stoch,0.6,20,20
s031,0.46958949874173556,0.25377232380894726,0.0501674491179302,0.003770460642426242,2.1538461538461537,55,"Medical Trial update: officials rejected phased plan with measurable milestones, trade-offs, and near-term execution risks.","Medical Trial update: officials rejected a phased plan with measurable milestones, trade-offs, and near-term execution risks.",45,stoch,0.6,20,20
s032,0.9805361559046657,0.48611661081363833,0.04953972864071327,0.0037963207145471746,2.0892857142857144,116,"Sports Finals token officials token a phased plan with measurable milestones, trade-offs, near-term execution risks.","Sports Finals update: officials approved a phased plan with measurable milestones, trade-offs, and near-term execution risks.",45,stoch,0.6,20,20
s033,0.4298892571232024,0.23681212290891804,0.04843954498420829,0.0034249559622674497,2.3333333333333335,56,"Education update: announced a phased plan with measurable milestones, trade-offs, and near-term risks.","Education Reform update: officials announced a phased plan with measurable milestones, trade-offs, and near-term execution risks.",45,stoch,0.6,20,20
s034,0.3346296117177792,0.21096314077909295,0.04490825015442343,0.0037739747869243072,2.1904761904761907,45,Climate Policy update: token reported a phased token with measurable token token and near-term execution risks.,"Climate Policy update: officials reported a phased plan with measurable milestones, trade-offs, and near-term execution risks.",45,stoch,0.6,20,20
s035,0.5238563328010105,0.2502857067752947,0.04561920127800442,0.003528732853401556,2.4,59,"Chip Manufacturing update: officials criticized a phased plan with measurable milestones, trade-offs, and near-term","Chip Manufacturing update: officials criticized a phased plan with measurable milestones, trade-offs, and near-term execution risks.",45,stoch,0.6,20,20
s036,0.8856577209793661,0.4385049072782375,0.05122171164110177,0.0037968940748738795,2.1020408163265305,103,"token Chain update: officials criticized a phased plan with measurable milestones, trade-offs, and near-term execution risks.","Supply Chain update: officials criticized a phased plan with measurable milestones, trade-offs, and near-term execution risks.",45,stoch,0.6,20,20
s037,0.4403444868203146,0.21911460673563182,0.05365788142860324,0.004242480136077656,2.05,40,"token Mission update: officials accelerated token plan with measurable milestones, trade-offs, and execution risks.","Space Mission update: officials accelerated a phased plan with measurable milestones, trade-offs, and near-term execution risks.",45,stoch,0.6,20,20
s038,0.596154929790253,0.31437340801711033,0.04693288394379811,0.0035658736543108293,2.235294117647059,76,"City Planning update: officials token token phased token with token milestones, trade-offs, and near-term token","City Planning update: officials announced a phased plan with measurable milestones, trade-offs, and near-term execution risks.",45,stoch,0.6,20,20
s039,0.2426386134772784,0.13275157699773663,0.04838600339896255,0.002909157710302554,5.166666666666667,30,"Cybersecurity Incident update: officials expanded a phased token with measurable milestones, trade-offs, token near-term execution token","Cybersecurity Incident update: officials expanded a phased plan with measurable milestones, trade-offs, and near-term execution risks.",45,stoch,0.6,20,20
s040,0.32542414568079703,0.17645695215733886,0.05270948383702902,0.004267154080010684,2.066666666666667,30,"Energy Markets update: officials delayed a phased plan with measurable milestones, trade-offs, and near-term execution risks.","Energy Markets update: officials delayed a phased plan with measurable milestones, trade-offs, and near-term execution risks.",45,stoch,0.6,20,20
s041,0.5252849131985005,0.2702234953187779,0.046309727322412564,0.0037318961332727554,2.1379310344827585,61,"Medical Trial update: officials expanded a phased plan token measurable milestones, trade-offs, and near-term execution risks.","Medical Trial update: officials expanded a phased plan with measurable milestones, trade-offs, and near-term execution risks.",45,stoch,0.6,20,20
s042,0.9096063374527719,0.37122756834497467,0.04285296104059577,0.002905969976144946,4.2592592592592595,114,"Sports Finals update: officials approved a phased plan with measurable milestones, trade-offs, and near-term execution risks.","Sports Finals update: officials approved a phased plan with measurable milestones, trade-offs, and near-term execution risks.",45,stoch,0.6,20,20
s043,0.42597866911801735,0.21317360521101136,0.05237620116688777,0.00401993510110309,2.1,41,"Education Reform update: officials reported a phased plan with token milestones, trade-offs, and near-term execution risks.","Education Reform update: officials reported a phased plan with measurable milestones, trade-offs, and near-term execution risks.",45,stoch,0.6,20,20
s044,0.731857436750412,0.41223254000830095,0.052030377658768445,0.0040022462483281385,2.0444444444444443,91,"Climate Policy update: officials expanded a phased plan with measurable milestones, trade-offs, token token execution risks.","Climate Policy update: officials expanded a phased plan with measurable milestones, trade-offs, and near-term execution risks.",45,stoch,0.6,20,20
s045,0.5709528767708133,0.3118381392604229,0.057365819016896795,0.0041716773810414115,2.032258064516129,62,"Chip Manufacturing update: officials reported a phased plan token measurable milestones, trade-offs, and near-term execution risks.","Chip Manufacturing update: officials reported a phased plan with measurable milestones, trade-offs, and near-term execution risks.",45,stoch,0.6,20,20
s046,0.5369391708569232,0.23150393692825988,0.0431479369282599,0.002769941176470588,5.142857142857143,69,"Supply Chain update: officials accelerated a phased plan with measurable milestones, trade-offs, and near-term execution risks.","Supply Chain update: officials accelerated a phased plan with measurable milestones, trade-offs, and near-term execution risks.",45,stoch,0.6,20,20
s047,0.9202987623815763,0.5178933935359543,0.05177554202167794,0.0040531987088197954,2.0172413793103448,116,"Space Mission update: officials a phased plan with measurable milestones, trade-offs, token near-term execution token","Space Mission update: officials delayed a phased plan with measurable milestones, trade-offs, and near-term execution risks.",45,stoch,0.6,20,20
s048,0.5611788288653599,0.31166109260609637,0.05028758683767807,0.0039010971010211685,2.090909090909091,68,"City Planning update: officials confirmed a phased plan with measurable milestones, trade-offs, near-term execution risks.","City Planning update: officials confirmed a phased plan with measurable milestones, trade-offs, and near-term execution risks.",45,stoch,0.6,20,20
s049,0.34198373963995976,0.18541282799234365,0.049509956575684216,0.003397571785416486,2.5625,41,"Cybersecurity Incident update: officials accelerated a phased token with measurable milestones, trade-offs, and near-term token risks.","Cybersecurity Incident update: officials accelerated a phased plan with measurable milestones, trade-offs, and near-term execution risks.",45,stoch,0.6,20,20
s000,0.8300389909132434,0.4481732113398475,0.048427106787852954,0.003634055495927223,2.215686274509804,111,"Energy Markets update: officials token a phased plan with measurable milestones, token and near-term execution risks.","Energy Markets update: officials announced a phased plan with measurable milestones, trade-offs, and near-term execution risks.",45,stoch,0.6,20,50
s001,0.42746685784391836,0.21212977131519836,0.051076614028284284,0.0037454222624863738,2.2,44,"Medical Trial update: officials token a phased plan with measurable milestones, trade-offs, token near-term execution risks.","Medical Trial update: officials reported a phased plan with measurable milestones, trade-offs, and near-term execution risks.",45,stoch,0.6,20,50
s002,0.5335094974636192,0.2862348526039304,0.047180501568885466,0.003515505162280072,2.3333333333333335,69,"Sports Finals token criticized token plan with measurable milestones, trade-offs, and near-term execution risks.","Sports Finals update: officials criticized a phased plan with measurable milestones, trade-offs, and near-term execution risks.",45,stoch,0.6,20,50
s003,0.9380422643642137,0.4479813774701176,0.049343890436712466,0.0036910878429018998,2.156862745098039,109,"Education token update: officials reported token phased with measurable milestones, trade-offs, and token execution risks.","Education Reform update: officials reported a phased plan with measurable milestones, trade-offs, and near-term execution risks.",45,stoch,0.6,20,50
s004,0.4481866221907843,0.19483827443768625,0.04450656949339038,0.0030679939784550177,4.818181818181818,50,"update: officials announced a phased token with measurable token trade-offs, and near-term execution risks.","Climate Policy update: officials announced a phased plan with measurable milestones, trade-offs, and near-term execution risks.",45,stoch,0.6,20,50
s005,0.7058549216860517,0.37176622126464953,0.04710699580200554,0.0034174655311857262,2.3095238095238093,96,"Chip token update: officials expanded a phased plan with measurable milestones, trade-offs, and near-term execution risks.","Chip Manufacturing update: officials expanded a phased plan with measurable milestones, trade-offs, and near-term execution risks.",45,stoch,0.6,20,50
s006,0.9194432402965109,0.444434053886155,0.05237400306643311,0.004126947903365493,2.0,96,"Chain token officials confirmed a phased plan with measurable milestones, trade-offs, and near-term execution risks.","Supply Chain update: officials confirmed a phased plan with measurable milestones, trade-offs, and near-term execution risks.",45,stoch,0.6,20,50
s007,0.6733621904517055,0.3222029445827382,0.050145633654618264,0.003676450147677296,2.1714285714285713,75,"Space Mission update: officials reported a phased plan with measurable milestones, trade-offs, token near-term execution risks.","Space Mission update: officials reported a phased plan with measurable milestones, trade-offs, and near-term execution risks.",45,stoch,0.6,20,50
s008,0.28607326056039684,0.1632496281252107,0.04734300749767695,0.004292837801019769,2.0714285714285716,28,"token Planning update: officials rejected phased plan measurable milestones, trade-offs, and near-term execution risks.","City Planning update: officials rejected a phased plan with measurable milestones, trade-offs, and near-term execution risks.",45,stoch,0.6,20,50
s009,0.4287468147507217,0.2365744923853612,0.05590052418677362,0.0042017201906648285,2.0454545454545454,44,"Cybersecurity Incident update: officials approved a phased plan token measurable milestones, trade-offs, and near-term execution risks.","Cybersecurity Incident update: officials approved a phased plan with measurable milestones, trade-offs, and near-term execution risks.",45,stoch,0.6,20,50
s010,0.35421312055355775,0.19851736288818078,0.0560819817431032,0.004189275916031694,2.1176470588235294,35,"Energy Markets update: officials criticized a phased plan with measurable milestones, trade-offs, and near-term execution","Energy Markets update: officials criticized a phased plan with measurable milestones, trade-offs, and near-term execution risks.",45,stoch,0.6,20,50
s011,0.6568266423965983,0.37694239602513546,0.05313325428912888,0.003854870734952459,2.073170731707317,85,"Medical Trial update: officials rejected a phased plan with measurable token trade-offs, and token execution risks.","Medical Trial update: officials rejected a phased plan with measurable milestones, trade-offs, and near-term execution risks.",45,stoch,0.6,20,50
s012,0.5410442595965026,0.2563705025855296,0.0467710950099647,0.003037672573558912,2.6923076923076925,70,"Sports token update: officials delayed a phased plan with measurable milestones, trade-offs, and near-term execution risks.","Sports Finals update: officials delayed a phased plan with measurable milestones, trade-offs, and near-term execution risks.",45,stoch,0.6,20,50
s013,0.6944291498214877,0.29536936767603217,0.039519118693184245,0.002721811159391999,3.5555555555555554,95,"Reform officials reported a phased plan with measurable milestones, trade-offs, and near-term execution risks.","Education Reform update: officials reported a phased plan with measurable milestones, trade-offs, and near-term execution risks.",45,stoch,0.6,20,50
s014,0.6276509961691144,0.3257841272414851,0.05258652490058871,0.004017611799130828,2.0294117647058822,69,"Policy update: officials delayed a phased token with measurable milestones, trade-offs, and token execution risks.","Climate Policy update: officials delayed a phased plan with measurable milestones, trade-offs, and near-term execution risks.",45,stoch,0.6,20,50
s015,0.6629540066020971,0.35207798805917967,0.05321705265516313,0.003984812472053554,2.054054054054054,76,"token Manufacturing update: officials expanded phased plan with milestones, trade-offs, and token token risks.","Chip Manufacturing update: officials expanded a phased plan with measurable milestones, trade-offs, and near-term execution risks.",45,stoch,0.6,20,50
s016,0.8633279960770135,0.39591620768142055,0.04391322957124547,0.003171198000992568,2.4782608695652173,112,"Supply Chain update: officials delayed a phased plan with measurable milestones, token and near-term token risks.","Supply Chain update: officials delayed a phased plan with measurable milestones, trade-offs, and near-term execution risks.",45,stoch,0.6,20,50
s017,0.38487276656110725,0.2069037043008911,0.04860006706545937,0.0037691342198912315,2.15,43,"Space update: reported a phased plan with measurable token trade-offs, and near-term execution risks.","Space Mission update: officials reported a phased plan with measurable milestones, trade-offs, and near-term execution risks.",45,stoch,0.6,20,50
s018,0.7273834421539308,0.4058930558796252,0.04961364281029493,0.003830961430853014,2.0652173913043477,94,"token Planning token officials accelerated a phased plan with measurable milestones, trade-offs, and execution risks.","City Planning update: officials accelerated a phased plan with measurable milestones, trade-offs, and near-term execution risks.",45,stoch,0.6,20,50
s019,0.7200286315390113,0.3677411506791551,0.0576471506791553,0.004429914285714282,1.945945945945946,71,"token Incident officials announced a phased plan with measurable milestones, trade-offs, token execution risks.","Cybersecurity Incident update: officials announced a phased plan with measurable milestones, trade-offs, and near-term execution risks.",45,stoch,0.6,20,50
s020,0.5487013923400023,0.2781421460056143,0.050089794907754386,0.0037385631327518025,2.25,62,"Energy Markets update: officials expanded token phased plan with measurable trade-offs, and near-term execution risks.","Energy Markets update: officials expanded a phased plan with measurable milestones, trade-offs, and near-term execution risks.",45,stoch,0.6,20,50
s021,0.7187003881919988,0.3480866438572917,0.049974999135839,0.0037735651230563633,2.1315789473684212,80,"Medical Trial officials announced a phased plan token token milestones, trade-offs, and near-term execution risks.","Medical Trial update: officials announced a phased plan with measurable milestones, trade-offs, and near-term execution risks.",45,stoch,0.6,20,50
s022,0.28673927929224424,0.16529063101752778,0.046803466611072306,0.0034849166001898672,2.3333333333333335,35,"Sports Finals update: officials reported token phased plan with measurable milestones, token and near-term execution risks.","Sports Finals update: officials reported a phased plan with measurable milestones, trade-offs, and near-term execution risks.",45,stoch,0.6,20,50
s023,0.8945648411703321,0.42859459574976083,0.05069207372092398,0.0037416091289983844,2.1458333333333335,102,"Education Reform update: officials accelerated a token token with measurable token trade-offs, and near-term execution risks.","Education Reform update: officials accelerated a phased plan with measurable milestones, trade-offs, and near-term execution risks.",45,stoch,0.6,20,50
s024,0.5432147720092513,0.2811324005020159,0.045671239953502515,0.0037374787388652912,2.1333333333333333,64,"Climate token update: officials criticized a phased plan with measurable milestones, trade-offs, and near-term execution risks.","Climate Policy update: officials criticized a phased plan with measurable milestones, trade-offs, and near-term execution risks.",45,stoch,0.6,20,50
s025,0.5906961673974378,0.2662505589878358,0.047566111793929514,0.003471181701490576,2.4444444444444446,64,"Chip token officials delayed a phased plan with measurable milestones, trade-offs, and near-term execution risks.","Chip Manufacturing update: officials delayed a phased plan with measurable milestones, trade-offs, and near-term execution risks.",45,stoch,0.6,20,50
s026,0.5088241029337645,0.23283903061034236,0.045230172803321866,0.0028862901201080074,2.869565217391304,66,"token Chain update: officials approved a phased plan with measurable milestones, trade-offs, and near-term execution risks.","Supply Chain update: officials approved a phased plan with measurable milestones, trade-offs, and near-term execution risks.",45,stoch,0.6,20,50
s027,0.6674331841813982,0.3162183126004757,0.05373962570151295,0.003917592341775564,2.090909090909091,68,"Space Mission token officials accelerated a phased with measurable milestones, trade-offs, and near-term execution risks.","Space Mission update: officials accelerated a phased plan with measurable milestones, trade-offs, and near-term execution risks.",45,stoch,0.6,20,50
s028,0.5754153999427064,0.322624329823516,0.0525456933072448,0.003699707349537962,2.2058823529411766,74,"City Planning update: officials expanded a phased plan token measurable milestones, trade-offs, and execution risks.","City Planning update: officials expanded a phased plan with measurable milestones, trade-offs, and near-term execution risks.",45,stoch,0.6,20,50
s029,0.3127052858321048,0.17553085093634235,0.047127027810144814,0.003891024943218107,2.25,34,"Cybersecurity Incident token officials approved phased plan with measurable milestones, trade-offs, and near-term execution token","Cybersecurity Incident update: officials approved a phased plan with measurable milestones, trade-offs, and near-term execution risks.",45,stoch,0.6,20,50
s030,0.38507320580467896,0.21143792131789885,0.05909308528269064,0.004117428000951573,2.1666666666666665,38,"Energy Markets update: a plan with measurable milestones, trade-offs, and near-term token risks.","Energy Markets update: officials narrowed a phased plan with measurable milestones, trade-offs, and near-term execution risks.",45,stoch,0.6,20,50
s031,0.5215738836090956,0.2381471742830444,0.04709895697654715,0.0035379299501203196,2.3333333333333335,55,"Medical Trial update: officials rejected a token plan with measurable milestones, trade-offs, and near-term execution risks.","Medical Trial update: officials rejected a phased plan with measurable milestones, trade-offs, and near-term execution risks.",45,stoch,0.6,20,50
s032,0.9839251454901308,0.48958684731998753,0.053639965147062416,0.0037908424536776094,2.0714285714285716,116,"Sports Finals update: officials approved a phased plan with measurable milestones, trade-offs, and near-term risks.","Sports Finals update: officials approved a phased plan with measurable milestones, trade-offs, and near-term execution risks.",45,stoch,0.6,20,50
s033,0.5477088729226958,0.24334131733246528,0.04816743629076717,0.0035486160189399656,2.28,56,"Education Reform token token announced a phased plan with measurable milestones, trade-offs, and near-term execution risks.","Education Reform update: officials announced a phased plan with measurable milestones, trade-offs, and near-term execution risks.",45,stoch,0.6,20,50
s034,0.3705176667225207,0.21007006274580883,0.044015172121139305,0.0037739747869243072,2.1904761904761907,45,"Climate token update: officials token a plan with measurable milestones, trade-offs, and near-term execution risks.","Climate Policy update: officials reported a phased plan with measurable milestones, trade-offs, and near-term execution risks.",45,stoch,0.6,20,50
s035,0.5671924278888081,0.26015250792699895,0.04802761333721646,0.0036573257687893533,2.2222222222222223,59,"Chip Manufacturing update: officials criticized a phased plan with measurable milestones, trade-offs, token near-term execution risks.","Chip Manufacturing update: officials criticized a phased plan with measurable milestones, trade-offs, and near-term execution risks.",45,stoch,0.6,20,50
s036,0.8300349740796711,0.445275219036691,0.051520359486812585,0.003860341760292925,2.06,103,"Supply Chain update: officials criticized a phased token token trade-offs, and token execution risks.","Supply Chain update: officials criticized a phased plan with measurable milestones, trade-offs, and near-term execution risks.",45,stoch,0.6,20,50
s037,0.39530987066739537,0.2111387130661719,0.05301754610709707,0.004054388896386534,2.1052631578947367,40,"Space Mission update: accelerated a phased plan with measurable milestones, trade-offs, and near-term execution risks.","Space Mission update: officials accelerated a phased plan with measurable milestones, trade-offs, and near-term execution risks.",45,stoch,0.6,20,50
s038,0.6236854481131615,0.325345552805408,0.05033787090142973,0.003666769092053044,2.2285714285714286,76,"City Planning update: officials announced a token plan with measurable milestones, trade-offs, and near-term execution token","City Planning update: officials announced a phased plan with measurable milestones, trade-offs, and near-term execution risks.",45,stoch,0.6,20,50
s039,0.29779515416292845,0.13964955620926947,0.0439660181439309,0.003299432347080641,2.5,30,"Cybersecurity Incident update: officials expanded a phased plan with measurable milestones, trade-offs, and near-term execution risks.","Cybersecurity Incident update: officials expanded a phased plan with measurable milestones, trade-offs, and near-term execution risks.",45,stoch,0.6,20,50
s040,0.28783848720962,0.1696946488225689,0.05316514727227843,0.004018258674147948,2.142857142857143,30,"Markets token officials delayed a token plan with measurable token trade-offs, and near-term token risks.","Energy Markets update: officials delayed a phased plan with measurable milestones, trade-offs, and near-term execution risks.",45,stoch,0.6,20,50
s041,0.49198714212806743,0.2630156983227609,0.052134848192819896,0.0035146808354990164,2.259259259259259,61,"Trial update: officials expanded a phased plan token measurable milestones, trade-offs, and near-term risks.","Medical Trial update: officials expanded a phased plan with measurable milestones, trade-offs, and near-term execution risks.",45,stoch,0.6,20,50
s042,0.8739628454263302,0.3789336772524789,0.04167224472700986,0.0029846144471280447,2.6511627906976742,114,"Sports Finals update: officials approved a token plan with measurable milestones, trade-offs, and near-term token risks.","Sports Finals update: officials approved a phased plan with measurable milestones, trade-offs, and near-term execution risks.",45,stoch,0.6,20,50
s043,0.40170191328045035,0.21337624164518165,0.05320883760105807,0.00400418510110309,2.05,41,"Education Reform officials token a phased plan with measurable milestones, trade-offs, and near-term execution risks.","Education Reform update: officials reported a phased plan with measurable milestones, trade-offs, and near-term execution risks.",45,stoch,0.6,20,50
s044,0.759189317059314,0.40631913740649384,0.053343326412385934,0.003921953455490088,2.0681818181818183,91,"Climate Policy officials expanded token phased plan token measurable milestones, trade-offs, and near-term execution risks.","Climate Policy update: officials expanded a phased plan with measurable milestones, trade-offs, and near-term execution risks.",45,stoch,0.6,20,50
s045,0.5887200446352153,0.3039104471565942,0.056817261920678305,0.004050707954687146,2.066666666666667,62,"Chip Manufacturing update: officials reported a phased plan with measurable milestones, trade-offs, and near-term execution risks.","Chip Manufacturing update: officials reported a phased plan with measurable milestones, trade-offs, and near-term execution risks.",45,stoch,0.6,20,50
s046,0.45531064083727846,0.22756498462012664,0.03920898462012668,0.002769941176470588,5.142857142857143,69,"Supply Chain update: officials accelerated a phased plan with measurable milestones, trade-offs, and near-term token risks.","Supply Chain update: officials accelerated a phased plan with measurable milestones, trade-offs, and near-term execution risks.",45,stoch,0.6,20,50
s047,0.9747887317968393,0.5196596530032903,0.05354180148901386,0.0040531987088197954,2.0172413793103448,116,"token Mission update: delayed a phased token with measurable token trade-offs, and near-term execution risks.","Space Mission update: officials delayed a phased plan with measurable milestones, trade-offs, and near-term execution risks.",45,stoch,0.6,20,50
s048,0.5859528126940644,0.3171658860435995,0.05642238027518118,0.003891694115946542,2.0606060606060606,68,"City Planning update: token confirmed a phased plan with measurable token trade-offs, and near-term","City Planning update: officials confirmed a phased plan with measurable milestones, trade-offs, and near-term execution risks.",45,stoch,0.6,20,50
s049,0.37543197890657515,0.19304527662950724,0.04282764172210791,0.0037554408726849834,2.210526315789474,41,"Cybersecurity Incident update: officials accelerated a phased plan with measurable milestones, trade-offs, and near-term execution token","Cybersecurity Incident update: officials accelerated a phased plan with measurable milestones, trade-offs, and near-term execution risks.",45,stoch,0.6,20,50
